locus_tag,old_locus_tag,gene_name,gene_biotype,product,chr,start,end,strand,length_bp,SRR20281608_read_count,SRR20281608_TPM,SRR20281609_read_count,SRR20281609_TPM,SRR20281610_read_count,SRR20281610_TPM,SRR20281611_read_count,SRR20281611_TPM,SRR20280855_read_count,SRR20280855_TPM,SRR20280860_read_count,SRR20280860_TPM,SRR20281612_read_count,SRR20281612_TPM,SRR20281613_read_count,SRR20281613_TPM,SRR20650029_read_count,SRR20650029_TPM,SRR20650030_read_count,SRR20650030_TPM,SRR20650031_read_count,SRR20650031_TPM
MA_RS29585,MA_4283,,protein_coding,,NC_003552.1,5203679,5204062,-,384,184,6.081031189901508,156,5.769718205425669,83,3.318253122787566,96,4.096025579870538,106,3.453613232104749,76,2.30997741947603,82,4.87401742077256,22,1.39400710088279,2,0.2194633711157821,6,0.6560554550272886,8,0.9138418202822923
MA_RS22360,,,protein_coding,,NC_003552.1,5204663,5204854,+,192,223,14.7398908190004,195,14.42429551356417,254,20.30930826959137,157,13.39741700082655,848,55.25781171367599,663,40.30302708191074,139,16.524107841155757,80,10.138233460965743,41,8.997998215747065,34,7.435295156975938,24,5.483050921693754
MA_RS27700,,,protein_coding,,NC_003552.1,5205054,5205176,-,123,35,3.611216825392201,78,9.006389393835189,17,2.121809813454524,11,1.465244922880518,40,4.068683789318066,20,1.897799163626007,0,0.0,8,1.5825535158580677,0,0.0,0,0.0,0,0.0
MA_RS22365,MA_4284,,protein_coding,,NC_003552.1,5208153,5212328,+,4176,8086,24.57332243955202,6532,22.21503054396726,5844,21.48386234545968,4714,18.49488944780624,5571,16.69059146914384,6185,17.28640089468754,3587,19.605383222103924,3704,21.581618815756965,2022,20.402525811315467,1999,20.098924974705746,2331,24.484658426184176
MA_RS22370,MA_4285,,protein_coding,,NC_003552.1,5213634,5218865,+,5232,11857,28.76058508921508,10339,28.06545120013925,13384,39.27180262662875,11023,34.5187232162943,5290,12.64989717696668,7930,17.69012161897143,7746,33.79202411394429,9809,45.61740000853806,1891,15.22954990018143,1254,10.063529548675472,1901,15.937736700519611
MA_RS29590,MA_4287,,protein_coding,,NC_003552.1,5219872,5226369,+,6498,10206,19.93271647168005,9026,19.72771798079298,9208,21.75445698913311,6586,16.60598613051853,6074,11.69483608943947,8048,14.45551695344751,4843,17.0113668851575,5308,19.875805433354078,1589,10.304038314400083,1058,6.836384575378235,1462,9.86915413667746
MA_RS22385,MA_4289,,protein_coding,,NC_003552.1,5227553,5232757,+,5205,5344,13.02975794665678,4537,12.37967587285185,4858,14.32845685791643,3775,11.88280235466765,3007,7.227893635931649,3318,7.440138404073623,2747,12.045986570762388,3340,15.61346386610978,1016,8.22500648036462,626,5.049799375641363,983,8.284094610605125
MA_RS22390,MA_4290,,protein_coding,,NC_003552.1,5233948,5235249,+,1302,3542,34.5245641749247,2896,31.58994006458748,3410,40.20740444823488,2654,33.39739443617944,2507,24.09031109750208,3203,28.71252068719563,1940,34.00910435894802,1750,32.703978906341106,113,3.6570486173026175,111,3.57958368088622,103,3.470072165495893
MA_RS22395,MA_4291,,protein_coding,,NC_003552.1,5235309,5241005,+,5697,25083,55.87581760150177,19233,47.94706644304641,19470,52.46653408253083,15400,44.28913037037479,19667,43.19077103034827,23722,48.59934866089999,11002,44.07881090758604,8590,36.68769896985602,903,6.678897916547277,519,3.825090046372902,571,4.396450168561887
MA_RS27730,,,protein_coding,,NC_003552.1,5242069,5242233,-,165,212,16.30581643964104,238,20.48586193590764,220,20.46922408273776,129,12.80938908614059,228,17.28820730115695,221,15.6326892923775,122,16.876420408599625,58,8.552982410705646,20,5.107511182330929,14,3.5625799254815185,10,2.658448931730305
MA_RS22400,MA_4292,,protein_coding,,NC_003552.1,5242439,5248462,+,6024,11238,23.6752567164778,9512,22.42580838492551,11087,28.25476685823126,9502,25.84358237711145,4751,9.867318027951388,7450,14.43433153709073,6640,25.158663433236658,8457,34.158980230831595,1664,11.639427873678452,1033,7.200056149197229,1655,12.051061454718676
MA_RS22415,MA_4293,,protein_coding,,NC_003552.1,5249161,5250288,-,1128,787,8.854341436544843,773,9.73266158820304,719,9.78548677891519,602,8.743997869085334,674,7.475665414495708,660,6.829048586132945,470,9.510277894190363,297,6.406500718950694,827,30.892971559617333,490,18.23927222487214,596,23.176584037797713
MA_RS22420,MA_4294,,protein_coding,,NC_003552.1,5250432,5251925,-,1494,1487,12.63138589751499,1098,10.43789614178953,973,9.998270598646505,876,9.606742725479496,843,7.059534026616483,831,6.491959367861615,630,9.62485955556615,515,8.387454188590134,748,21.096687755129963,574,16.13176251397756,624,18.320876975298006
MA_RS22425,MA_4295,,protein_coding,,NC_003552.1,5252544,5258900,-,6357,4422,8.82789500272712,3773,8.429383686672153,3378,8.157744095267596,2862,7.376325442560629,3009,5.92200861732398,3440,6.315846957003587,2113,7.586679448956767,2034,7.7852446850794985,5534,36.68176447772687,3810,25.16478876102785,4497,31.03008336618759
MA_RS26120,MA_4297,,protein_coding,,NC_003552.1,5262623,5268076,+,5454,10465,24.35088397276292,10223,26.62100554074824,9435,26.55763603143987,7569,22.7376733509645,11166,25.61424437365988,12663,27.09859909705284,5452,22.81629706452183,6067,27.066518111189957,2959,22.860888541486446,2317,17.83739481391393,3068,24.674734474156857
MA_RS22440,MA_4298,,protein_coding,,NC_003552.1,5268189,5269091,+,903,1090,15.31896344819909,1039,16.3413911656864,1009,17.15402583013488,690,12.51941373249467,932,12.91300207287558,1131,14.6184127934388,435,10.995271452419422,344,9.269242021454396,220,10.265927791728279,169,7.858134885465287,168,8.160819976474423
MA_RS22445,MA_4299,,protein_coding,,NC_003552.1,5269127,5272654,+,3528,30410,109.3902150162111,29474,118.6510897517643,23131,100.6534060922209,17651,81.97159581666084,23743,84.1988334949178,36238,119.8839408907589,13136,84.98436082862898,14092,97.18910607614235,5490,65.57028067622551,2900,34.5135749583517,3783,47.03487899493758
MA_RS22455,MA_4301,,protein_coding,,NC_003552.1,5273285,5277154,+,3870,3749,12.29405375446755,3468,12.72709695021505,3571,14.16581379834429,2951,12.49340722087644,2441,7.891432990673282,3062,9.234631883718455,2124,12.527026509928888,2034,12.788320533087951,426,4.638332829535414,319,3.460989191172384,372,4.216423654511786
MA_RS22465,MA_4302,,protein_coding,,NC_003552.1,5277805,5279088,-,1284,11174,110.4420032766509,9782,108.1991535786703,12268,146.6801641629829,10291,131.3152624375318,5769,56.21271658899609,7572,68.8289189189277,7772,138.15678466102338,5619,106.4798762937692,1060,34.78596985162303,930,30.411542588180854,1063,36.31453663402156
MA_RS22470,MA_4304,,protein_coding,,NC_003552.1,5279626,5280378,+,753,3669,61.83628182435099,3445,64.976375009309,2928,59.69510768352207,3234,70.3667820733138,10457,173.7445499781733,8388,130.0136085187834,2548,77.23406557576747,2000,64.62618939261031,2957,165.47013568493838,2961,165.1064182596166,2716,158.21478144297728
MA_RS22480,MA_4305,,protein_coding,,NC_003552.1,5282175,5288021,+,5847,16555,35.93244119796354,12801,31.0936733883902,9852,25.86746994139717,7771,21.7754163031804,7480,16.00543797470581,9694,19.35063798819422,5801,22.645098846258918,5831,24.26517775716419,3454,24.891582845238755,2114,15.18072153982761,2546,19.100184910733432
MA_RS22485,MA_4306,,protein_coding,,NC_003552.1,5289131,5292370,+,3240,25212,98.7535963670189,22173,97.19427294883444,17373,82.31755323828773,13843,70.00158284215784,18217,70.34462305996055,22313,80.37820843784586,10450,73.6165955513254,9075,68.15145826538084,3476,45.2062031406494,2252,29.183938463633655,2470,33.43984142366314
MA_RS22500,MA_4309,,protein_coding,,NC_003552.1,5293762,5297550,+,3789,5987,20.05281213615083,5149,19.30009804234071,4447,18.01794130956747,3525,15.24253382849686,4038,13.33339570055266,4721,14.54235565758565,2517,15.16222926978758,2854,18.327485857543138,659,7.328651734108651,300,3.324429859203996,486,5.626313534849647
MA_RS22510,MA_4310,,protein_coding,,NC_003552.1,5298435,5300219,+,1785,2566,18.24353792711701,2151,17.11446858504028,1919,16.50438698099738,1444,13.25414215648864,1742,12.20981233616281,2108,13.78344421124946,1084,13.861030235028373,1118,15.239724382332373,1192,28.138523791060145,1641,38.60031826822743,1721,42.29167792150118
MA_RS22520,MA_4312,,protein_coding,,NC_003552.1,5300960,5307049,+,6090,17571,36.61590885851682,14383,33.54234460472902,12576,31.70208892420074,10016,26.94633314153255,9905,20.34868017562824,11873,22.75456522805406,7254,27.187214125894343,7646,30.54854504139668,3242,22.431534948803645,1738,11.982653591723377,2331,16.78948006366915
MA_RS22530,MA_4314,,protein_coding,,NC_003552.1,5308010,5309686,+,1677,1630,12.33517099110456,1322,11.19591573608218,1262,11.55284471932695,1075,10.50262969197574,886,6.609973494220397,996,6.93188968209585,828,11.26942410932325,855,12.405280299285455,219,5.502680875776032,267,6.684958625823678,350,9.154765999250158
MA_RS24845,MA_4315,,protein_coding,,NC_003552.1,5309826,5314724,+,4899,17131,44.37781423965612,13662,39.60664631590144,12529,39.26192720952562,10274,34.36012803232489,13707,35.00531838192732,14767,35.18116381567284,7333,34.16478520421209,7598,37.736826864136056,1553,13.357564838909868,994,8.519212865281894,1242,11.12055398202677
MA_RS22545,MA_4317,,protein_coding,,NC_003552.1,5316590,5318104,-,1515,2432,20.37237069835967,2278,21.35513471960952,2311,23.41800834416186,1679,18.15769491380233,1292,10.6696196875127,2024,15.59276889052877,1304,19.64578593904829,1169,18.77480382711914,293,8.14926165378841,170,4.711474158875842,221,6.398702329738982
MA_RS22550,MA_4318,,protein_coding,,NC_003552.1,5318214,5319002,-,789,3700,59.51348097903279,2973,53.51544420311752,2798,54.44190968013331,2399,49.81680793971823,5444,86.32571259609787,5135,75.96067431825121,1640,47.44290721360363,1344,41.44725709973524,183,9.773212937292929,130,6.918100615750369,161,8.950785281548232
MA_RS22555,MA_4319,,protein_coding,,NC_003552.1,5319155,5319898,-,744,1676,28.58852250848507,1484,28.32840965046052,1768,36.48143969584714,1235,27.19672898462427,794,13.35200928200205,1164,18.26019501711442,841,25.800463577464825,709,23.187121044595848,150,8.495356301256082,77,4.345485594589353,76,4.480772796222853
MA_RS29075,,,protein_coding,,NC_003552.1,5319977,5320156,+,180,211,14.87649369355616,250,19.7255323262416,44,3.752691081835256,40,3.640911626551589,255,17.72420375721683,239,15.49711167030937,34,4.311325978699631,8,1.0814115691696795,0,0.0,0,0.0,1,0.24369115207527797
MA_RS22565,MA_4320,,protein_coding,,NC_003552.1,5320320,5321363,-,1044,6234,75.78040667235584,5341,72.65797803755613,4730,69.55418815470516,3378,53.01292876935892,5229,62.66386845604245,5495,61.43170439211512,2688,58.76695857375562,1981,46.16974824407618,850,34.30691778361651,455,18.29917131263855,444,18.654977848521277
MA_RS22570,MA_4321,,protein_coding,,NC_003552.1,5321353,5322153,-,801,6985,110.6686282011712,5011,88.84911684206442,3271,62.69179023842247,2238,45.77730460799133,5265,82.23655675853412,4824,70.29106924693,1712,48.78380750518023,1419,43.10457911943188,130,6.838708792821375,121,6.342688444109017,97,5.311919494674598
MA_RS22575,MA_4322,,protein_coding,,NC_003552.1,5322426,5322896,-,471,1058,28.50725449533446,929,28.01276870992884,1147,37.38566882627422,1084,37.70778538071902,795,21.11763504981248,874,21.65787746158418,808,39.15569191595319,403,20.818894699460866,30,2.683883264600648,30,2.6743661860985015,23,2.141998661553399
MA_RS26125,MA_4323,,protein_coding,,NC_003552.1,5323196,5323408,+,213,222,13.22708070210053,192,12.80214830412976,124,8.937266853026346,111,8.5381941664907,243,14.27334387076616,151,8.274137057752542,105,11.25159638185902,59,6.739783371233565,4,0.7913045493752144,2,0.3942492875281359,2,0.41187236970469515
MA_RS22585,MA_4324,,protein_coding,,NC_003552.1,5323950,5324468,-,519,567,13.86456771922254,461,12.61521905534896,423,12.51225691762727,304,9.59685376709552,289,6.966739049079446,291,6.544116133301123,199,8.751654570838761,121,5.67272253769644,43,3.4911167474603024,47,3.8023406719115296,8,0.6761373005556844
MA_RS22590,MA_4325,,protein_coding,,NC_003552.1,5325191,5326297,+,1107,12083,138.5216917498856,9465,121.4323014425214,6315,87.57665994748572,5140,76.07433235965516,3128,35.35234136940809,4018,42.36309466360719,3787,78.08221655349357,4200,92.31562175838728,277,10.54375784048939,195,7.396180739603037,228,9.034403686693231
MA_RS22595,MA_4326,,protein_coding,,NC_003552.1,5326341,5327447,+,1107,7647,87.66658750404495,6343,81.37824490754502,4004,55.52762413772492,3224,47.71666294309888,2497,28.2208428386867,3401,35.85786086384471,2200,45.360675050880864,2610,57.367564949854945,348,13.246309489134688,129,4.892858027737393,158,6.260683256568116
MA_RS22600,MA_4327,,protein_coding,,NC_003552.1,5327491,5328585,+,1095,7305,84.66360041401887,6254,81.11571232985095,3733,52.33672157593154,3193,47.77574311059957,3047,34.81427806494097,3809,40.59964350469998,2328,48.5258672606579,2338,51.95219689148035,755,29.053342718670116,442,16.948398823572546,511,20.47005677432335
MA_RS22605,MA_4328,,protein_coding,,NC_003552.1,5328637,5329812,+,1176,3114,33.60484671757462,2536,30.62690815062165,1687,22.02269198187411,1673,23.30833603783473,2024,21.53288619724302,2194,21.77482474040993,1190,23.096389171605168,1216,25.1593712010905,421,15.084747630978656,319,11.389479736256058,383,14.285772129310939
MA_RS22610,MA_4329,thiC,protein_coding,,NC_003552.1,5330038,5331324,-,1287,31538,310.9898638566759,25291,279.092832482784,30890,368.469890393805,29517,375.7649946885429,75533,734.2724708042554,29841,270.6201886377984,20015,354.9617007966809,18838,356.1473975527696,9172,300.29546515602107,4078,133.04213311459372,6574,224.05952919480805
MA_RS22615,MA_4330,aglJ,protein_coding,,NC_003552.1,5331776,5332693,-,918,17365,240.0616234444779,12174,188.3440239526786,9934,166.1284902270563,6993,124.808308845467,6307,85.95659599905154,7408,94.1854157466993,5009,124.54112933856084,5725,151.74218709550036,518,23.776632938661464,313,14.316016203819874,282,13.47468723239772
MA_RS22620,MA_4331,,protein_coding,,NC_003552.1,5332823,5333374,-,552,24780,569.7087065624173,20290,522.0405011731852,19442,540.710128555146,17270,512.5968243794506,12017,272.3679751284841,13857,292.9918270176599,12483,516.1599954486012,10976,483.8141324676522,1235,94.27383072277944,937,71.27234334615298,930,73.90199068369841
MA_RS22625,MA_4332,scpB,protein_coding,,NC_003552.1,5333569,5334684,-,1116,8792,99.98022668838534,7627,97.06234519499657,8817,121.2884064096094,6704,98.42206267903974,5429,60.86318924600263,7653,80.03738400113212,4939,101.01346778366924,4794,104.52191658466617,406,15.329398481377641,177,6.659315586513553,247,9.708341058482846
MA_RS22630,MA_4333,,protein_coding,,NC_003552.1,5334730,5335815,-,1086,19016,222.2183792595092,17025,222.6478593508928,14441,204.1409288527734,10105,152.4506021531926,9693,111.66766787046,13855,148.9025281620955,7481,157.2295887877085,7153,160.26250595864744,846,32.82493029196935,526,20.336510900588067,607,24.517214802711663
MA_RS22635,MA_4334,smc,protein_coding,,NC_003552.1,5335808,5339335,-,3528,69542,250.1550257368416,55009,221.4452668845356,46898,204.0743348282813,34857,161.8766027636591,35120,124.5446250407073,43192,142.8894302928875,24830,160.63959191343312,26454,182.44682175264475,2654,31.698274119253643,1448,17.23298501368733,1271,15.802625218759095
MA_RS22640,MA_4335,,protein_coding,,NC_003552.1,5339390,5340346,-,957,21189,280.9888943880563,18066,268.1089406940796,12935,207.4995403685054,10063,172.2813183291002,9980,130.4721028928814,11923,145.4115731260859,7836,186.89037637335596,7097,180.44148682752072,750,33.02270160989825,517,22.682928835886027,496,22.734321898935026
MA_RS22650,MA_4336,,protein_coding,,NC_003552.1,5341151,5341330,-,180,142277,10031.19854615208,139182,10981.75616092384,168552,14375.53607330673,109995,10012.05185906355,62875,4370.232593078463,100705,6529.860379742699,78675,9976.28151100569,64866,8768.355355720052,2674,625.9680579878415,3307,771.4045830311977,2498,608.7404978840444
MA_RS22660,MA_4337,feoB,protein_coding,,NC_003552.1,5342219,5344198,-,1980,8700,55.76281565443281,8209,58.88250722404266,7993,61.97367730807685,9771,80.85306250689905,6504,41.09740507555731,9268,54.6318870142363,7243,83.49447610620703,6245,76.74335510755282,3761,80.03895648644426,1697,35.98629841394129,2425,53.722822162049916
MA_RS22665,MA_4338,,protein_coding,,NC_003552.1,5344243,5344908,-,666,3994,76.10697555022836,3826,81.5890666812977,3165,72.95618718678492,3907,96.11514679011528,2985,56.07498485987517,3032,53.13495712357571,2755,94.41735350808811,2577,94.1485680321035,594,37.58161944296204,343,21.62421824137994,367,24.171527786926216
MA_RS22670,MA_4339,,protein_coding,,NC_003552.1,5345170,5345625,-,456,4462,124.1810579832519,4031,125.5478223269683,4116,138.5712604022181,3093,111.131641390698,2627,72.07659948948701,3638,93.11576567372629,2294,114.82409204880364,1772,94.55236680437525,496,45.83319245196965,338,31.122350006908565,454,43.67201962191165
MA_RS22675,MAt4735,,tRNA,,NC_003552.1,5346020,5346094,-,75,122,20.64377892641347,94,17.80032037120042,153,31.31791284658877,244,53.30294621271527,164,27.35782979937468,138,21.47549533559189,121,36.82379600630509,72,23.358489894065077,23,12.922003291297251,10,5.5983398828995306,13,7.6031639447486725
MA_RS22685,MA_4340,,protein_coding,,NC_003552.1,5346561,5347124,+,564,4178,94.01127959818132,3571,89.92324587703249,3642,99.13419429432304,2574,74.77425420274301,2824,62.6447451944685,3093,64.00680993002788,1896,76.72973143568053,2234,96.37793000764883,98,7.321671615096731,42,3.1267323814066526,97,7.5440558780750955
MA_RS22690,MA_4341,,protein_coding,,NC_003552.1,5347197,5348021,+,825,6294,96.81963082179314,5812,100.0536382953741,6100,113.5111517315458,5101,101.3034011293072,7529,114.177993658255,8463,119.7280085804441,3750,103.74848611844033,2979,87.85977448790386,107,5.465036965094095,53,2.6973819435788644,64,3.4028146326147906
MA_RS22695,MA_4342,,protein_coding,,NC_003552.1,5347997,5348848,+,852,1653,24.62203198262632,1454,24.23740056537067,1368,24.64955857850815,995,19.13401620643749,1027,15.08099192929717,1378,18.87708752579968,762,20.41361057851565,676,19.30548118200801,93,4.5994576932434335,72,3.5482435877532232,54,2.7801384955066926
MA_RS22700,MA_4343,,protein_coding,,NC_003552.1,5349005,5349778,+,774,2514,41.2206603610715,2223,40.79056591742798,2485,49.28878085814276,2070,43.81794806373133,2538,41.0251063710135,2594,39.11599462175976,1484,43.762022930165884,1233,38.76106002285508,251,13.664572068232262,110,5.9672227434006615,117,6.6306662308854705
MA_RS22705,MA_4344,,protein_coding,,NC_003552.1,5350223,5350570,+,348,2657,96.89535155363303,2260,92.23386839442624,2194,96.7876673222557,2615,123.1161711650742,2889,103.8645530519258,2162,72.51065235436918,1893,124.1583176117404,1292,90.33515607977755,102,12.350490402101947,44,5.308770578611623,39,4.915838757380607
MA_RS22710,MA_4345,,protein_coding,,NC_003552.1,5350567,5351934,+,1368,7197,66.76610446029161,7523,78.10272615279766,5910,66.32297934702858,5413,64.82978498198602,7044,64.42171891941967,5645,48.16185607734881,4049,67.55634244487153,4974,88.46942672779579,291,8.963346104518259,159,4.880131805817023,241,7.727574690808154
MA_RS22715,MA_4346,,protein_coding,,NC_003552.1,5352029,5352580,+,552,5566,127.9660476483622,4242,109.142227992935,4029,112.0523149855305,2775,82.3657317691358,8537,193.4930018866497,5927,125.3202394987133,2167,89.60335737700224,2413,106.3632927883058,65,4.961780564356813,29,2.205867616903347,69,5.483050921693753
MA_RS22720,MA_4347,,protein_coding,,NC_003552.1,5352667,5353314,-,648,1097,21.48435174016733,1211,26.54179960786508,1018,24.11767374563314,823,20.80882131008304,2912,56.2231822886878,2060,37.10373087033624,621,21.873639156637832,416,15.620389332450925,27,1.7557069689262568,32,2.0734592158887146,27,1.8276836405645847
MA_RS22730,MAt4736,,tRNA,,NC_003552.1,5354606,5354680,-,75,61,10.32188946320674,46,8.710795075268292,59,12.07684220881528,59,12.88882715799263,68,11.34349040461877,61,9.492791416457289,46,13.999129060248213,19,6.164045944267173,13,7.303740990733229,7,3.918837918029671,7,4.09401135486467
MA_RS22735,MA_4349,ilvE,protein_coding,,NC_003552.1,5355028,5355906,+,879,16837,243.0896504392265,15250,246.4008474882057,14510,253.4201718775809,14533,270.8875529113016,7740,110.1669038995047,10733,142.5140299233985,10775,279.7904281499008,12175,337.0184092484858,605,29.002121944037825,550,26.27207282930667,568,28.344690999063047
MA_RS22740,MA_4350,,protein_coding,,NC_003552.1,5356225,5358165,+,1941,6806,44.49969574998418,5269,38.5535072001114,4829,38.19392700755047,4191,35.37649295257584,3636,23.43675056322952,4402,26.46975182763129,2919,34.32519464994333,3003,37.64465543527682,605,13.133882116851751,379,8.198496196363685,484,10.937853255434424
MA_RS27745,,,protein_coding,,NC_003552.1,5358450,5358617,+,168,70,5.287853208610008,68,5.748583706504696,38,3.472457656893012,24,2.340586045640308,37,2.755443441247994,39,2.709447198783915,20,2.71722225548296,20,2.896638131704498,1,0.2508152812751795,4,0.9997035505177729,4,1.0443906517511912
MA_RS22745,MA_4351,,protein_coding,,NC_003552.1,5359324,5360418,+,1095,11291,130.8606040074862,9193,119.235168443927,8304,116.4222169746948,8556,128.0204378497619,4962,56.69460051140042,4883,52.04727204868732,6121,127.58884600622291,5334,118.52567075241924,918,35.32578624601214,567,21.741498038383792,751,30.08417345893705
MA_RS22750,MA_4352,,protein_coding,,NC_003552.1,5360712,5362823,-,2112,4102,24.64860666104347,3264,21.94913778847247,2483,18.04868018374924,2128,16.50822430675095,3120,18.48245846340792,3653,20.1874342424544,1420,15.346130238352629,1083,12.47693958889307,222,4.429169853427602,135,2.6838632251116348,167,3.468445090616882
MA_RS29085,,,protein_coding,,NC_003552.1,5363064,5363714,-,651,180,3.508990147649037,131,2.857929660539336,95,2.240295262511621,86,2.164412902420069,71,1.364509045012084,110,1.972136918883246,42,1.4725591578101205,74,2.7658222160791337,4,0.25890609680018534,4,0.25798801303684465,2,0.13476008409692788
MA_RS29090,,,protein_coding,,NC_003552.1,5363711,5364037,-,327,243,9.430813428933812,138,5.993666336193778,134,6.291000062125824,111,5.561576016704951,58,2.219112397017973,43,1.534779782326904,80,5.584016378240213,61,4.538952228395672,6,0.7731553624629388,2,0.2568045817843821,0,0.0
MA_RS29095,,,protein_coding,,NC_003552.1,5363953,5364243,-,291,392,17.09557490948555,351,17.1307097233257,284,14.98262793684929,255,14.35720306346374,109,4.68632676661403,137,5.494813351591382,190,14.902703504298302,168,14.047201826327793,21,3.0408120698928984,13,1.8757324349921107,4,0.6029471803924403
MA_RS22760,,,protein_coding,,NC_003552.1,5364476,5364667,+,192,492,32.52029723295155,492,36.39360714191575,487,38.93950050114566,312,26.6241662691585,445,28.99731864691724,683,41.51880467110865,260,30.90840315611868,158,20.023011085407344,29,6.364437762357681,6,1.3121109100545771,12,2.741525460846877
MA_RS22765,MA_4354,,protein_coding,,NC_003552.1,5364709,5366466,-,1758,22190,160.1876623877899,17146,138.5176698699271,16889,147.4849511661084,12644,117.8387882409171,5914,42.08831199364799,15522,103.0514661544299,9108,118.25202875124344,6677,92.41363115203859,151,3.6192730690493486,134,3.200416144660994,97,2.420277312419996
MA_RS22770,MA_4355,,protein_coding,,NC_003552.1,5366948,5368060,-,1113,539,6.145882219818424,437,5.576317602092235,474,6.538013622114351,291,4.283714083530374,547,6.148812085110261,528,5.536867425091077,208,4.265526257663818,184,4.022501254593417,52,1.9686633398202773,43,1.622160478198651,39,1.5370277516338287
MA_RS22780,MAt4737,,tRNA,,NC_003552.1,5370305,5370377,+,73,73,12.69084770066402,54,10.5058725595106,84,17.66522078373259,89,19.97513844430016,78,13.36813434065669,63,10.07263405406707,84,26.264000321490098,27,8.9994181954874,10,5.772187295100022,11,6.326890963550839,0,0.0
MA_RS29100,MA_4356,,protein_coding,,NC_003552.1,5370797,5371207,-,411,881,27.20349592283455,826,28.54298925805938,709,26.48299247200925,591,23.55962158348894,748,22.76978000927125,658,18.68570285996439,465,25.823528296633686,332,19.654852607536508,78,7.996796705182367,52,5.3122933195397,56,5.976658912211197
MA_RS22790,MA_4357,,protein_coding,,NC_003552.1,5371270,5371992,-,723,630,11.05841500887736,496,9.74326708761743,382,8.111248547308945,273,6.186528261713178,325,5.62398459467461,312,5.036648734668854,227,7.166250894543443,161,5.418275808184182,65,3.788247401832588,52,3.019851389115929,36,2.184119869222408
MA_RS22795,MA_4358,,protein_coding,,NC_003552.1,5371985,5372614,-,630,1049,21.13126863174056,1117,25.18105098104214,1125,27.41413939652378,819,21.2993330153268,815,16.18512724048372,1146,21.23095035765037,745,26.99107440446408,414,15.989442487008832,111,7.4241323257453145,89,5.931574399738787,120,8.355125214009531
MA_RS22800,MA_4359,,protein_coding,,NC_003552.1,5372836,5373828,-,993,1970,25.177210443412,1772,25.34403138279163,1761,27.22530484116404,1705,28.13181717494166,1051,13.24196776174508,1126,13.23471241509943,1383,31.789037649946273,679,16.637729353464024,99,4.200966523835636,42,1.7759084220678267,81,3.5780634413469814
MA_RS22805,MA_4360,,protein_coding,,NC_003552.1,5373829,5374731,-,903,156,2.192438805430329,488,7.675263608137596,103,1.751104718041519,97,1.759975553698526,86,1.191543109728862,116,1.499324389070646,74,1.8704599712161776,27,0.7275277168001996,37,1.7265424013361197,42,1.9529092614765802,30,1.45728928151329
MA_RS22810,MA_4361,,protein_coding,,NC_003552.1,5374734,5375951,-,1218,272,2.834080931511177,325,3.789634289277943,129,1.625942060759342,153,2.058101522890615,192,1.972209285068462,125,1.197810432707301,119,2.2299961958791195,69,1.378400214397313,48,1.6605701380977405,32,1.1031211591920256,44,1.5845927130018074
MA_RS22815,MA_4362,,protein_coding,,NC_003552.1,5376449,5378020,+,1572,2887,23.30691940955281,2102,18.99071860294344,1667,16.27967392458199,1093,11.39174544223536,2699,21.48074806498797,2185,16.22274218257975,783,11.36877494832222,828,12.81596535218265,74,1.9835468045884428,101,2.697673321435365,65,1.8137318570488246
MA_RS22820,MA_4363,,protein_coding,,NC_003552.1,5378384,5380321,+,1938,1346,8.814180085187704,1509,11.05851205460009,1000,7.921526347808729,1321,11.16790462540553,3071,19.82554352154904,2077,12.50858230471361,976,11.494775510501293,1090,13.685045786319085,3249,70.64138627915057,1954,42.33419555412416,2089,47.282119196772975
MA_RS22825,MA_4364,,protein_coding,,NC_003552.1,5380318,5380962,+,645,370,7.28002116162122,385,8.477391567184762,255,6.069362954765265,337,8.560375940566644,737,14.29574628625861,414,7.491451861252987,267,9.448350503251449,387,14.59905618379067,263,17.1814300587016,263,17.120504525611352,244,16.593667285497997
MA_RS22830,MA_4365,,protein_coding,,NC_003552.1,5381639,5382892,-,1254,3788,38.33567072576977,3746,42.42593919278529,3745,45.84763408484025,2623,34.27073395853404,4208,41.98336583752795,5362,49.90621575716131,1975,35.94794036559993,1561,30.288578818311056,315,10.584644884435807,194,6.495681443077205,232,8.115265160018826
MA_RS22835,MA_4366,,protein_coding,,NC_003552.1,5382885,5383796,-,912,11370,158.2181341628837,9123,142.0705511149754,7663,128.9931448569239,5300,95.21462970751688,7526,103.2448587281841,7697,98.50358004269808,3848,96.30407720222242,3619,96.55333393482901,417,19.26657384321708,277,12.752797266144487,262,12.601397732313716
MA_RS22840,MA_4367,,protein_coding,,NC_003552.1,5383911,5384582,+,672,2812,53.10515436646908,2172,45.90413165635366,2007,45.85014814068602,1236,30.13504533761895,1470,27.36825580158481,1344,23.34292971259988,869,29.51582675018366,674,24.404176259610395,65,4.075748320721668,72,4.498665977329979,80,5.221953258755955
MA_RS22845,MA_4368,,protein_coding,,NC_003552.1,5385309,5387255,+,1947,5850,38.13120649660221,5599,40.84188184701142,4738,37.35869942373324,3995,33.6181246873812,3029,19.46401275468495,4166,24.97345793084004,3051,35.76685097710298,2291,28.63074620532822,538,11.643394135991693,185,3.989571950448432,326,7.344528404610843
